image_id,filename,image_path,label,class_name
1367,1367.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1367.jpg,6,nanmu
1334,1334.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1334.jpg,6,nanmu
1083,1083.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1083.jpg,1,chinese_horse_chestnut
1316,1316.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1316.jpg,5,japanese_maple
1093,1093.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1093.jpg,1,chinese_horse_chestnut
1007,1007.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1007.jpg,0,pubescent_bamboo
1481,1481.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1481.jpg,9,goldenrain_tree
1328,1328.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1328.jpg,6,nanmu
1222,1222.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1222.jpg,4,true_indigo
1143,1143.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1143.jpg,3,chinese_redbud
1448,1448.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1448.jpg,9,goldenrain_tree
1458,1458.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1458.jpg,9,goldenrain_tree
1374,1374.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1374.jpg,6,nanmu
1116,1116.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1116.jpg,1,chinese_horse_chestnut
1332,1332.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1332.jpg,6,nanmu
1562,1562.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1562.jpg,2,anhui_barberry
1303,1303.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1303.jpg,5,japanese_maple
1310,1310.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1310.jpg,5,japanese_maple
1240,1240.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1240.jpg,4,true_indigo
1213,1213.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1213.jpg,4,true_indigo
1398,1398.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1398.jpg,7,castor_aralia
1117,1117.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1117.jpg,1,chinese_horse_chestnut
1305,1305.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1305.jpg,5,japanese_maple
1504,1504.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1504.jpg,8,chinese_cinnamon
1439,1439.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1439.jpg,9,goldenrain_tree
1438,1438.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1438.jpg,9,goldenrain_tree
1074,1074.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1074.jpg,1,chinese_horse_chestnut
1025,1025.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1025.jpg,0,pubescent_bamboo
1490,1490.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1490.jpg,9,goldenrain_tree
1377,1377.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1377.jpg,6,nanmu
1108,1108.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1108.jpg,1,chinese_horse_chestnut
1038,1038.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1038.jpg,0,pubescent_bamboo
1256,1256.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1256.jpg,4,true_indigo
1416,1416.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1416.jpg,7,castor_aralia
1148,1148.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1148.jpg,3,chinese_redbud
1608,1608.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1608.jpg,2,anhui_barberry
1193,1193.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1193.jpg,3,chinese_redbud
1080,1080.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1080.jpg,1,chinese_horse_chestnut
1091,1091.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1091.jpg,1,chinese_horse_chestnut
1532,1532.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1532.jpg,8,chinese_cinnamon
1257,1257.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1257.jpg,4,true_indigo
1289,1289.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1289.jpg,5,japanese_maple
1555,1555.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1555.jpg,2,anhui_barberry
1363,1363.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1363.jpg,6,nanmu
1214,1214.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1214.jpg,4,true_indigo
1280,1280.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1280.jpg,5,japanese_maple
1533,1533.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1533.jpg,8,chinese_cinnamon
1333,1333.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1333.jpg,6,nanmu
1564,1564.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1564.jpg,2,anhui_barberry
1186,1186.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1186.jpg,3,chinese_redbud
1282,1282.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1282.jpg,5,japanese_maple
1127,1127.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1127.jpg,3,chinese_redbud
1499,1499.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1499.jpg,8,chinese_cinnamon
1105,1105.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1105.jpg,1,chinese_horse_chestnut
1616,1616.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1616.jpg,2,anhui_barberry
1012,1012.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1012.jpg,0,pubescent_bamboo
1290,1290.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1290.jpg,5,japanese_maple
1241,1241.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1241.jpg,4,true_indigo
1441,1441.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1441.jpg,9,goldenrain_tree
1081,1081.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1081.jpg,1,chinese_horse_chestnut
1427,1427.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1427.jpg,7,castor_aralia
1119,1119.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1119.jpg,1,chinese_horse_chestnut
1121,1121.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1121.jpg,1,chinese_horse_chestnut
1404,1404.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1404.jpg,7,castor_aralia
1069,1069.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1069.jpg,1,chinese_horse_chestnut
1445,1445.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1445.jpg,9,goldenrain_tree
1442,1442.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1442.jpg,9,goldenrain_tree
1098,1098.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1098.jpg,1,chinese_horse_chestnut
1045,1045.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1045.jpg,0,pubescent_bamboo
1413,1413.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1413.jpg,7,castor_aralia
1129,1129.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1129.jpg,3,chinese_redbud
1409,1409.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1409.jpg,7,castor_aralia
1054,1054.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1054.jpg,0,pubescent_bamboo
1590,1590.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1590.jpg,2,anhui_barberry
1589,1589.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1589.jpg,2,anhui_barberry
1596,1596.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1596.jpg,2,anhui_barberry
1456,1456.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1456.jpg,9,goldenrain_tree
1475,1475.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1475.jpg,9,goldenrain_tree
1491,1491.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1491.jpg,9,goldenrain_tree
1086,1086.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1086.jpg,1,chinese_horse_chestnut
1340,1340.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1340.jpg,6,nanmu
1307,1307.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1307.jpg,5,japanese_maple
1139,1139.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1139.jpg,3,chinese_redbud
1457,1457.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1457.jpg,9,goldenrain_tree
1434,1434.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1434.jpg,7,castor_aralia
1454,1454.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1454.jpg,9,goldenrain_tree
1068,1068.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1068.jpg,1,chinese_horse_chestnut
1382,1382.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1382.jpg,6,nanmu
1602,1602.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1602.jpg,2,anhui_barberry
1453,1453.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1453.jpg,9,goldenrain_tree
1292,1292.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1292.jpg,5,japanese_maple
1525,1525.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1525.jpg,8,chinese_cinnamon
1365,1365.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1365.jpg,6,nanmu
1538,1538.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1538.jpg,8,chinese_cinnamon
1013,1013.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1013.jpg,0,pubescent_bamboo
1507,1507.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1507.jpg,8,chinese_cinnamon
1255,1255.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1255.jpg,4,true_indigo
1277,1277.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1277.jpg,5,japanese_maple
1114,1114.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1114.jpg,1,chinese_horse_chestnut
1482,1482.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1482.jpg,9,goldenrain_tree
1033,1033.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1033.jpg,0,pubescent_bamboo
1110,1110.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1110.jpg,1,chinese_horse_chestnut
1276,1276.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1276.jpg,5,japanese_maple
1395,1395.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1395.jpg,7,castor_aralia
1212,1212.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1212.jpg,4,true_indigo
1221,1221.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1221.jpg,4,true_indigo
1465,1465.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1465.jpg,9,goldenrain_tree
1249,1249.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1249.jpg,4,true_indigo
1203,1203.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1203.jpg,4,true_indigo
1002,1002.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1002.jpg,0,pubescent_bamboo
1509,1509.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1509.jpg,8,chinese_cinnamon
1027,1027.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1027.jpg,0,pubescent_bamboo
1188,1188.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1188.jpg,3,chinese_redbud
1394,1394.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1394.jpg,7,castor_aralia
1261,1261.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1261.jpg,4,true_indigo
1484,1484.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1484.jpg,9,goldenrain_tree
1601,1601.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1601.jpg,2,anhui_barberry
1546,1546.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1546.jpg,8,chinese_cinnamon
1477,1477.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1477.jpg,9,goldenrain_tree
1026,1026.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1026.jpg,0,pubescent_bamboo
1172,1172.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1172.jpg,3,chinese_redbud
1341,1341.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1341.jpg,6,nanmu
1253,1253.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1253.jpg,4,true_indigo
1421,1421.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1421.jpg,7,castor_aralia
1004,1004.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1004.jpg,0,pubescent_bamboo
1177,1177.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1177.jpg,3,chinese_redbud
1268,1268.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1268.jpg,5,japanese_maple
1062,1062.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1062.jpg,1,chinese_horse_chestnut
1535,1535.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1535.jpg,8,chinese_cinnamon
1144,1144.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1144.jpg,3,chinese_redbud
1032,1032.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1032.jpg,0,pubescent_bamboo
1356,1356.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1356.jpg,6,nanmu
1279,1279.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1279.jpg,5,japanese_maple
1064,1064.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1064.jpg,1,chinese_horse_chestnut
1020,1020.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1020.jpg,0,pubescent_bamboo
1160,1160.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1160.jpg,3,chinese_redbud
1235,1235.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1235.jpg,4,true_indigo
1128,1128.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1128.jpg,3,chinese_redbud
1226,1226.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1226.jpg,4,true_indigo
1463,1463.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1463.jpg,9,goldenrain_tree
1247,1247.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1247.jpg,4,true_indigo
1223,1223.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1223.jpg,4,true_indigo
1090,1090.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1090.jpg,1,chinese_horse_chestnut
1138,1138.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1138.jpg,3,chinese_redbud
1344,1344.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1344.jpg,6,nanmu
1515,1515.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1515.jpg,8,chinese_cinnamon
1518,1518.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1518.jpg,8,chinese_cinnamon
1153,1153.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1153.jpg,3,chinese_redbud
1536,1536.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1536.jpg,8,chinese_cinnamon
1113,1113.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1113.jpg,1,chinese_horse_chestnut
1510,1510.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1510.jpg,8,chinese_cinnamon
1151,1151.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1151.jpg,3,chinese_redbud
1570,1570.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1570.jpg,2,anhui_barberry
1370,1370.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1370.jpg,6,nanmu
1503,1503.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1503.jpg,8,chinese_cinnamon
1209,1209.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1209.jpg,4,true_indigo
1200,1200.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1200.jpg,4,true_indigo
1431,1431.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1431.jpg,7,castor_aralia
1001,1001.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1001.jpg,0,pubescent_bamboo
1540,1540.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1540.jpg,8,chinese_cinnamon
1403,1403.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1403.jpg,7,castor_aralia
1140,1140.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1140.jpg,3,chinese_redbud
1071,1071.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1071.jpg,1,chinese_horse_chestnut
1497,1497.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1497.jpg,8,chinese_cinnamon
1267,1267.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1267.jpg,4,true_indigo
1308,1308.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1308.jpg,5,japanese_maple
1470,1470.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1470.jpg,9,goldenrain_tree
1145,1145.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1145.jpg,3,chinese_redbud
1556,1556.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1556.jpg,2,anhui_barberry
1030,1030.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1030.jpg,0,pubescent_bamboo
1055,1055.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1055.jpg,0,pubescent_bamboo
1399,1399.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1399.jpg,7,castor_aralia
1260,1260.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1260.jpg,4,true_indigo
1572,1572.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1572.jpg,2,anhui_barberry
1185,1185.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1185.jpg,3,chinese_redbud
1207,1207.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1207.jpg,4,true_indigo
1543,1543.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1543.jpg,8,chinese_cinnamon
1349,1349.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1349.jpg,6,nanmu
1281,1281.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1281.jpg,5,japanese_maple
1102,1102.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1102.jpg,1,chinese_horse_chestnut
1326,1326.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1326.jpg,6,nanmu
1157,1157.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1157.jpg,3,chinese_redbud
1371,1371.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1371.jpg,6,nanmu
1202,1202.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1202.jpg,4,true_indigo
1391,1391.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1391.jpg,7,castor_aralia
1187,1187.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1187.jpg,3,chinese_redbud
1402,1402.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1402.jpg,7,castor_aralia
1412,1412.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1412.jpg,7,castor_aralia
1517,1517.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1517.jpg,8,chinese_cinnamon
1136,1136.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1136.jpg,3,chinese_redbud
1415,1415.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1415.jpg,7,castor_aralia
1162,1162.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1162.jpg,3,chinese_redbud
1017,1017.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1017.jpg,0,pubescent_bamboo
1046,1046.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1046.jpg,0,pubescent_bamboo
1238,1238.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1238.jpg,4,true_indigo
1614,1614.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1614.jpg,2,anhui_barberry
1360,1360.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1360.jpg,6,nanmu
1488,1488.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1488.jpg,9,goldenrain_tree
1155,1155.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1155.jpg,3,chinese_redbud
1141,1141.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1141.jpg,3,chinese_redbud
1152,1152.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1152.jpg,3,chinese_redbud
1150,1150.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1150.jpg,3,chinese_redbud
1058,1058.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1058.jpg,0,pubescent_bamboo
1231,1231.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1231.jpg,4,true_indigo
1275,1275.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1275.jpg,5,japanese_maple
1447,1447.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1447.jpg,9,goldenrain_tree
1075,1075.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1075.jpg,1,chinese_horse_chestnut
1048,1048.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1048.jpg,0,pubescent_bamboo
1082,1082.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1082.jpg,1,chinese_horse_chestnut
1309,1309.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1309.jpg,5,japanese_maple
1190,1190.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1190.jpg,3,chinese_redbud
1436,1436.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1436.jpg,7,castor_aralia
1274,1274.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1274.jpg,5,japanese_maple
